Year,DOY,Hour,Minute,TYPE,DIRECTION,Range(RS),Lat(deg),LT(hours),XPOS(RS),YPOS(RS),ZPOS(RS)
2006,54,5,0,MP,O,23.450056,-0.30421865,7.8959484,11.038071,-20.381123,3.5603277
2006,54,6,33,MP,I,22.986172,-0.30727306,7.9472704,11.080644,-19.819127,3.5757007
2006,54,8,40,MP,O,22.343496,-0.31154844,8.0209494,11.130842,-19.037290,3.5941309
2006,54,15,24,MP,I,20.226847,-0.32594809,8.2880621,11.219326,-16.434020,3.6297470
2006,54,15,35,MP,O,20.166231,-0.32636648,8.2963390,11.220016,-16.358790,3.6301655
2006,54,17,45,MP,I,19.458164,-0.33127081,8.3959990,11.219963,-15.477021,3.6324031
2006,71,1,15,MP,O,46.407154,0.0099717518,4.3050814,-19.726111,-41.498610,-6.5092021
2006,71,8,4,MP,I,45.988998,0.0051653865,4.3518114,-19.053204,-41.381189,-6.2897055
2006,71,8,13,MP,O,45.979317,0.0050584627,4.3528504,-19.038144,-41.378111,-6.2847935
2006,71,8,27,MP,I,45.964237,0.0048922864,4.3544664,-19.014730,-41.373283,-6.2771563
2006,71,12,59,MP,O,45.661583,0.0016413218,4.3860526,-18.555085,-41.269189,-6.1272312
2006,71,13,3,MP,I,45.656990,0.0015931926,4.3865204,-18.548257,-41.267509,-6.1250041
2006,71,13,40,MP,O,45.614349,0.0011474811,4.3908496,-18.485013,-41.251784,-6.1043760
2006,71,13,42,MP,I,45.612038,0.0011233623,4.3910842,-18.481591,-41.250925,-6.1032591
2006,71,14,27,MP,O,45.559666,0.00057996385,4.3963623,-18.404417,-41.231267,-6.0780877
2006,71,14,38,MP,I,45.546791,0.00044696269,4.3976541,-18.385516,-41.226381,-6.0719230
2006,71,19,1,MP,O,45.229778,-0.0027556284,4.4287558,-17.929289,-41.099759,-5.9231194
2006,71,21,30,MP,I,45.042313,-0.0045903740,4.4465690,-17.667070,-41.019592,-5.8375962
2006,71,23,40,MP,O,44.874062,-0.0062037413,4.4622326,-17.436085,-40.944606,-5.7622614
2006,72,0,54,MP,I,44.776329,-0.0071275197,4.4712000,-17.303687,-40.899806,-5.7190808
2006,72,1,10,MP,O,44.755001,-0.0073277988,4.4731441,-17.274971,-40.889913,-5.7097154
2006,72,1,14,MP,I,44.749668,-0.0073778769,4.4736300,-17.267790,-40.887432,-5.7073732
2006,72,1,28,MP,O,44.730938,-0.0075533153,4.4753332,-17.242632,-40.878700,-5.6991682
2006,72,1,33,MP,I,44.724243,-0.0076159947,4.4759412,-17.233642,-40.875572,-5.6962360
2006,72,2,14,MP,O,44.669052,-0.0081307562,4.4809380,-17.159803,-40.849630,-5.6721545
2006,72,2,18,MP,I,44.663647,-0.0081810253,4.4814258,-17.152591,-40.847075,-5.6698020
2006,72,4,58,MP,O,44.443886,-0.010202486,4.5010471,-16.862422,-40.741073,-5.5751674
2006,72,5,26,MP,I,44.404728,-0.010558293,4.5045013,-16.811322,-40.721768,-5.5585022
2006,72,5,36,MP,O,44.390697,-0.010685516,4.5057364,-16.793048,-40.714820,-5.5525429
2006,72,13,40,MP,I,43.679390,-0.016941782,4.5664620,-15.894249,-40.343528,-5.2594230
2006,72,15,5,MP,O,43.547920,-0.018061470,4.5773301,-15.733505,-40.271147,-5.2070020
2006,72,19,40,MP,I,43.108875,-0.021730702,4.6129518,-15.207472,-40.021898,-5.0354572
2006,73,23,35,MP,O,39.960892,-0.045936693,4.8483567,-11.809044,-37.973622,-3.9272385
2006,74,8,3,MP,I,38.834026,-0.054071855,4.9277606,-10.713008,-37.156011,-3.5698137
2006,74,9,33,MP,O,38.625416,-0.055560794,4.9423156,-10.515690,-37.000738,-3.5054647
2006,74,9,58,MP,I,38.566990,-0.055977020,4.9463859,-10.460722,-36.957042,-3.4875387
2006,74,10,58,MP,O,38.425873,-0.056981005,4.9562068,-10.328486,-36.851136,-3.4444134
2006,74,14,23,MP,I,37.934341,-0.060464893,4.9903126,-9.8735533,-36.478260,-3.2960469
2006,74,14,35,MP,O,37.905121,-0.060671460,4.9923358,-9.8467750,-36.455901,-3.2873135
2006,74,16,20,MP,I,37.647221,-0.062491890,5.0101771,-9.6117560,-36.257674,-3.2106648
2006,74,20,21,MP,O,37.040298,-0.066761523,5.0520740,-9.0675483,-35.784956,-3.0331714
2006,74,23,30,MP,I,36.549442,-0.070204079,5.0859118,-8.6361528,-35.396500,-2.8924644
2006,75,1,0,MP,O,36.311001,-0.071874201,5.1023479,-8.4293111,-35.205893,-2.8249970
2006,75,4,35,MP,I,35.728882,-0.075948849,5.1425028,-7.9315438,-34.735488,-2.6626280
2006,75,12,30,MP,O,34.377861,-0.085417233,5.2361503,-6.8137294,-33.617405,-2.2979574
2006,75,13,52,MP,I,34.135277,-0.087122731,5.2530732,-6.6183065,-33.412926,-2.2341959
2006,75,22,2,MP,O,32.624943,-0.097811729,5.3595634,-5.4357588,-32.115779,-1.8483010
2006,75,23,29,MP,I,32.345543,-0.099806346,5.3795218,-5.2232414,-31.871416,-1.7789390
2006,76,1,21,MP,O,31.980659,-0.10242120,5.4057326,-4.9485512,-31.550288,-1.6892785
2006,76,2,2,MP,I,31.845604,-0.10339212,5.4154778,-4.8476887,-31.430859,-1.6563547
2006,76,6,28,MP,O,30.949654,-0.10987990,5.4807911,-4.1894553,-30.630895,-1.4414650
2006,76,12,35,MP,I,29.654840,-0.11942365,5.5775256,-3.2708283,-29.451794,-1.1414787
2006,76,14,42,MP,O,29.190130,-0.12290525,5.6130257,-2.9503284,-29.022134,-1.0367889
2006,76,19,42,MP,I,28.056469,-0.13154306,5.7016330,-2.1884673,-27.959888,-0.78786382
2006,76,20,11,MP,O,27.944115,-0.13241120,5.7105823,-2.1144941,-27.853531,-0.76368886
2006,76,20,30,MP,I,27.870232,-0.13298334,5.7164855,-2.0659997,-27.783488,-0.74783999
2006,76,20,40,MP,O,27.831261,-0.13328554,5.7196045,-2.0404678,-27.746507,-0.73949549
2006,76,21,20,MP,I,27.674767,-0.13450187,5.7321692,-1.9382773,-27.597778,-0.70609572
2006,105,22,42,MP,O,63.185181,0.095261388,3.5122056,-37.607424,-49.336559,-11.998019
2006,105,23,16,MP,I,63.147011,0.095014386,3.5147116,-37.553515,-49.332938,-11.980800
2006,106,0,14,MP,O,63.081551,0.094592251,3.5189929,-37.461314,-49.326434,-11.951350
2006,106,5,12,MP,I,62.738178,0.092407480,3.5411315,-36.982578,-49.286553,-11.798466
2006,106,13,4,MP,O,62.170105,0.088890649,3.5766962,-36.207249,-49.200940,-11.550970
2006,106,17,8,MP,I,61.864658,0.087044045,3.5953369,-35.798193,-49.145691,-11.420444
2006,106,23,22,MP,O,61.380646,0.084173352,3.6242697,-35.160189,-49.046156,-11.216928
2006,107,1,6,MP,I,61.242619,0.083366051,3.6323962,-34.980396,-49.015240,-11.159589
2006,108,10,7,MP,O,58.318695,0.067137800,3.7949088,-31.355935,-48.143297,-10.004921
2006,108,11,30,MP,I,58.183559,0.066418201,3.8020813,-31.195670,-48.094453,-9.9539131
2007,33,11,25,MP,O,16.419275,-23.824928,12.039772,15.019276,0.15638791,-6.6324573
2007,33,12,35,MP,I,16.492538,-22.568844,12.118479,15.222198,0.47230832,-6.3297251
2007,33,12,40,MP,O,16.497868,-22.479235,12.124018,15.236295,0.49486098,-6.3079360
2007,33,12,45,MP,I,16.503210,-22.389635,12.129545,15.250339,0.51741191,-6.2861246
2007,33,14,0,MP,O,16.584856,-21.047632,12.211214,15.454693,0.85545034,-5.9563507
2007,33,16,25,MP,I,16.750422,-18.467888,12.362822,15.816177,1.5068570,-5.3060828
2007,33,23,30,MP,O,17.287760,-11.082291,12.767450,16.624102,3.3857610,-3.3230300
2007,34,6,30,MP,I,17.880594,-4.1411009,13.123573,17.067922,5.1705393,-1.2912102
2007,34,6,50,MP,O,17.910055,-3.8208926,13.139701,17.080666,5.2532381,-1.1934856
2007,34,7,5,MP,I,17.932213,-3.5813818,13.151755,17.089738,5.3151123,-1.1201574
2007,34,12,15,MP,O,18.401274,1.2416908,13.393445,17.186324,6.5633950,0.39875370
2007,34,15,15,MP,I,18.681808,3.9286311,13.528270,17.165923,7.2596652,1.2799624
2007,34,15,20,MP,O,18.689672,4.0020638,13.531967,17.164587,7.2786901,1.3043973
2007,34,15,30,MP,I,18.705408,4.1487250,13.539352,17.161792,7.3166865,1.3532551
2007,34,16,15,MP,O,18.776394,4.8054652,13.572468,17.147203,7.4868043,1.5729530
2007,34,18,30,MP,I,18.990875,6.7438302,13.670725,17.084016,7.9885133,2.2301073
2007,35,2,25,MP,O,19.734586,1.0870000,14.004934,16.630000,9.6300000,4.4900000
2007,35,2,50,MP,I,19.776152,1.4390000,14.021671,16.600000,9.7100000,4.6100000
2007,35,3,0,MP,O,19.799146,1.5790000,14.029527,16.590000,9.7500000,4.6600000
2007,35,3,5,MP,I,19.800414,1.6490000,14.032244,16.580000,9.7600000,4.6800000
2007,35,9,50,MP,O,20.455476,7.1279998,14.310517,15.940000,11.020000,6.5500000
2007,35,11,10,MP,I,20.587856,8.1660004,14.366202,15.790000,11.260000,6.9100000
2007,70,9,0,MP,O,24.500715,27.495104,14.862066,15.912619,14.802962,11.311315
2007,70,15,0,MP,I,25.262453,29.717463,15.036030,15.366863,15.659527,12.523189
2007,70,15,20,MP,O,25.303221,29.835596,15.045603,15.334200,15.704788,12.588681
2007,70,20,40,MP,I,25.933508,31.655405,15.197780,14.780670,16.396418,13.610147
2007,71,0,0,MP,O,26.306631,32.729515,15.292128,14.406926,16.798119,14.223306
2007,72,16,15,MP,I,29.605778,42.741562,16.434252,8.6652623,19.941858,20.093223
2007,72,22,40,MP,O,29.934601,43.931446,16.623428,7.6021121,20.173147,20.768542
2007,74,17,36,MP,I,30.809145,49.533314,17.996477,0.018451089,19.995304,23.439089
2007,74,17,58,MP,O,30.806808,49.563602,18.009157,-0.047906708,19.981348,23.447877
2007,74,19,12,MP,I,30.797735,49.663197,18.051949,-0.27110087,19.932898,23.475659
2007,75,3,8,MP,O,30.694544,50.218887,18.332001,-1.7049243,19.565955,23.588590
2007,75,14,0,MP,I,30.426832,50.731323,18.729151,-3.6540707,18.909071,23.556039
2007,89,4,50,MP,O,32.121246,39.268269,16.299089,10.711298,22.442911,20.331214
2007,89,7,0,MP,I,32.220798,39.574276,16.346428,10.418824,22.544698,20.527164
2007,89,10,0,MP,O,32.348282,39.987858,16.412191,10.008496,22.673944,20.787823
2007,89,20,20,MP,I,32.696152,41.326210,16.641180,8.5515805,23.016261,21.590751
2007,89,21,50,MP,O,32.734978,41.509800,16.674803,8.3349648,23.052812,21.695045
2007,89,22,10,MP,I,32.743206,41.550240,16.682291,8.2866654,23.060484,21.717800
2007,90,1,0,MP,O,32.807289,41.888748,16.746162,7.8737913,23.119116,21.904981
2007,90,3,45,MP,I,32.859482,42.208458,16.808575,7.4692374,23.164776,22.075986
2007,90,7,20,MP,O,32.912731,42.612175,16.890572,6.9367901,23.207701,22.282986
2007,90,7,45,MP,I,32.917843,42.658184,16.900158,6.8745069,23.211478,22.305892
2007,90,13,19,MP,O,32.964523,43.254227,17.029354,6.0355179,23.237726,22.588503
2007,90,15,11,MP,I,32.971191,43.446400,17.073172,5.7514871,23.236456,22.673488
2007,90,17,34,MP,O,32.973152,43.686161,17.129503,5.3870327,23.227494,22.774812
2007,90,18,8,MP,I,32.972538,43.742241,17.142962,5.3000929,23.224153,22.797716
2007,90,19,54,MP,O,32.967953,43.914658,17.185051,5.0286299,23.210763,22.866117
2007,90,21,41,MP,I,32.959221,44.085518,17.227877,4.7530992,23.192635,22.930761
2007,90,22,46,MP,O,32.951908,44.187496,17.254004,4.5854117,23.179382,22.967767
2007,91,0,14,MP,I,32.939583,44.323498,17.289539,4.3578537,23.158733,23.015176
2007,92,2,30,MP,O,32.243809,46.341053,17.963652,0.21181269,22.258964,23.327170
2007,92,3,30,MP,I,32.199348,46.401306,17.990950,0.052597187,22.204702,23.318370
2007,92,5,10,MP,O,32.122265,46.498833,18.036755,-0.21276858,22.110959,23.300217
2007,92,5,20,MP,I,32.114349,46.508385,18.041357,-0.23930441,22.101356,23.298162
2007,92,6,15,MP,O,32.070160,46.560249,18.066736,-0.38524075,22.047805,23.286072
2007,92,11,50,MP,I,31.776525,46.851257,18.223946,-1.2733727,21.694459,23.183541
2007,92,19,30,MP,O,31.304001,47.177143,18.447660,-2.4880679,21.132427,22.960192
2007,102,3,29,MP,O,25.635637,21.214251,14.563357,18.715975,14.860896,9.2764216
2007,102,4,18,MP,I,25.778204,21.417521,14.582148,18.720384,15.015143,9.4132064
2007,102,4,38,MP,O,25.835991,21.499706,14.589773,18.721712,15.077723,9.4687998
2007,102,5,19,MP,I,25.953733,21.666811,14.605325,18.723595,15.205330,9.5823385
2007,102,6,24,MP,O,26.138416,21.927996,14.629765,18.724290,15.405763,9.7611595
2007,102,8,22,MP,I,26.467550,22.390884,14.673491,18.718555,15.763822,10.082107
2007,102,14,35,MP,O,27.457294,23.766726,14.806776,18.644438,16.847518,11.065671
2007,102,16,50,MP,I,27.797094,24.235046,14.853362,18.597950,17.222151,11.410176
2007,103,12,30,MP,O,30.378767,27.800398,15.232346,17.811374,20.121623,14.168438
2007,103,12,35,MP,I,30.388292,27.813824,15.233867,17.806749,20.132535,14.179179
2007,104,9,30,MP,O,32.431606,30.847666,15.600556,16.362798,22.528344,16.629543
2007,104,10,30,MP,I,32.512516,30.978243,15.617513,16.280954,22.626253,16.734602
2007,104,11,0,MP,O,32.552414,31.043110,15.625979,16.239635,22.674653,16.786722
2007,104,11,40,MP,I,32.605038,31.129152,15.637251,16.184135,22.738613,16.855793
2007,104,12,10,MP,O,32.644073,31.193359,15.645694,16.142204,22.786153,16.907277
2007,104,13,40,MP,I,32.758980,31.384331,15.670973,16.014869,22.926574,17.060098
2007,104,21,20,MP,O,33.295193,32.323776,15.799132,15.329196,23.593163,17.803042
2007,104,21,40,MP,I,33.316589,32.363304,15.804671,15.298112,23.620223,17.833902
2007,104,21,50,MP,O,33.327229,32.383026,15.807441,15.282531,23.633692,17.849286
2007,104,22,15,MP,I,33.353653,32.432224,15.814360,15.243468,23.667195,17.887617
2007,104,23,15,MP,O,33.416061,32.549629,15.830952,15.149067,23.746584,17.978842
2007,105,2,20,MP,I,33.599579,32.905880,15.881999,14.852344,23.982399,18.253329
2007,116,16,15,MP,O,18.324751,8.8392601,13.519264,16.693634,7.0135722,2.8158354
2007,116,23,26,MP,I,20.193014,12.132843,13.780234,17.636362,8.8715176,4.2441483
2007,117,2,47,MP,O,21.060003,13.162178,13.886500,18.056149,9.7212181,4.7955341
2007,117,4,30,MP,I,21.489330,13.653177,13.938075,18.251307,10.146509,5.0724301
2007,117,4,50,MP,O,21.571598,13.745957,13.947882,18.287752,10.228310,5.1257866
2007,117,5,0,MP,I,21.612638,13.792092,13.952765,18.305817,10.269155,5.1524410
2007,117,5,20,MP,O,21.694374,13.883672,13.962470,18.341572,10.350572,5.2055957
2007,117,6,10,MP,I,21.897177,14.109229,13.986453,18.428980,10.553001,5.3379022
2007,117,7,20,MP,O,22.177511,14.417185,14.019377,18.546733,10.833779,5.5217653
2007,123,1,30,MP,I,36.256020,29.969339,16.218700,14.121895,28.054507,18.111205
2007,123,3,10,MP,O,36.249386,30.070597,16.240358,13.945810,28.100261,18.163360
2007,123,3,30,MP,I,36.247608,30.090759,16.244698,13.910372,28.108972,18.173506
2007,123,10,8,MP,O,36.181095,30.485844,16.331518,13.190328,28.251709,18.355591
2007,123,11,4,MP,I,36.166965,30.540527,16.343822,13.086785,28.267094,18.378161
2007,123,11,30,MP,O,36.160007,30.565840,16.349541,13.038528,28.273843,18.388382
2007,123,13,0,MP,I,36.133949,30.653112,16.369383,12.870593,28.295258,18.422500
2007,123,13,30,MP,O,36.124588,30.682076,16.376011,12.814309,28.301727,18.433437
2007,123,16,30,MP,I,36.061287,30.854624,16.415943,12.473427,28.333471,18.494448
2007,123,21,10,MP,O,35.938480,31.118811,16.478664,11.932555,28.358642,18.573526
2007,124,5,50,MP,I,35.631199,31.596468,16.597445,10.895128,28.326139,18.668375
2007,124,6,40,MP,O,35.596180,31.641537,16.609047,10.793195,28.317513,18.673871
2007,124,8,7,MP,I,35.532948,31.719603,16.629316,10.614945,28.300178,18.681900
2007,124,8,43,MP,O,35.505928,31.751776,16.637733,10.540858,28.292139,18.684650
2007,124,11,20,MP,I,35.382198,31.891197,16.674673,10.215550,28.251118,18.692696
2007,124,13,15,MP,O,35.285461,31.992420,16.701973,9.9750116,28.214878,18.694488
2007,126,8,50,MP,I,31.617193,34.097809,17.406164,4.0539642,25.865858,17.724831
2007,126,9,5,MP,O,31.587500,34.108517,17.410852,4.0179417,25.843246,17.713073
2007,126,9,16,MP,I,31.565657,34.116356,17.414295,3.9915132,25.826591,17.704400
2007,126,9,45,MP,O,31.507801,34.136967,17.423397,3.9217918,25.782389,17.681332
2007,126,17,45,MP,I,30.491156,34.466129,17.579983,2.7586955,24.986938,17.255524
2007,126,18,20,MP,O,30.412579,34.489170,17.591869,2.6732740,24.924106,17.221137
2007,126,20,16,MP,I,30.147728,34.564487,17.631765,2.3896396,24.711022,17.103814
2007,126,20,33,MP,O,30.108339,34.575386,17.637676,2.3480075,24.679166,17.086184
2007,127,2,20,MP,I,29.271511,34.789421,17.762289,1.4950666,23.992824,16.701211
2007,127,4,35,MP,O,28.928587,34.867912,17.812956,1.1617977,23.706650,16.538084
2007,127,5,50,MP,I,28.733799,34.910221,17.841673,0.97640746,23.542906,16.444129
2007,127,6,8,MP,O,28.686584,34.920227,17.848629,0.93188906,23.503092,16.421219
2007,127,6,46,MP,I,28.586325,34.941174,17.863392,0.83787928,23.418383,16.372392
2007,127,7,0,MP,O,28.549183,34.948822,17.868862,0.80323429,23.386949,16.354245
2007,127,7,30,MP,I,28.469225,34.965096,17.880632,0.72898074,23.319176,16.315068
2007,127,9,45,MP,O,28.103121,35.036198,17.934488,0.39461946,23.007158,16.133829
2007,127,10,38,MP,I,27.956545,35.063114,17.956051,0.26327675,22.881469,16.060432
2007,127,11,1,MP,O,27.892431,35.074612,17.965483,0.20626927,22.826357,16.028180
2007,127,13,0,MP,I,27.555777,35.132240,18.015039,-0.088731417,22.535655,15.857399
2007,127,15,40,MP,O,27.089869,35.204464,18.083759,-0.48534165,22.129810,15.617201
2007,127,17,5,MP,I,26.836042,35.240147,18.121302,-0.69592895,21.907038,15.484525
2007,133,20,40,MP,O,25.720768,15.098061,14.305517,20.445122,14.095072,6.6995363
2007,133,21,5,MP,I,25.807629,15.144634,14.313971,20.478320,14.184923,6.7424115
2007,133,23,25,MP,O,26.285788,15.398514,14.360353,20.655769,14.682159,6.9796949
2007,134,0,5,MP,I,26.419870,15.468985,14.373318,20.703893,14.822398,7.0466209
2007,134,6,20,MP,O,27.624159,16.089571,14.489274,21.102561,16.098617,7.6557527
2007,134,7,40,MP,I,27.869148,16.213428,14.512818,21.175935,16.362067,7.7815170
2007,134,15,20,MP,O,29.201101,16.876202,14.641281,21.524887,17.819102,8.4772184
2007,134,15,45,MP,I,29.269867,16.910032,14.647955,21.540469,17.895527,8.5137184
2007,134,17,45,MP,O,29.594913,17.069588,14.679597,21.610652,18.258512,8.6870831
2007,134,18,25,MP,I,29.701431,17.121761,14.690002,21.632377,18.378092,8.7442009
2007,135,2,0,MP,O,30.850664,17.682812,14.803821,21.823611,19.689632,9.3708062
2007,135,5,10,MP,I,31.297707,17.901180,14.849127,21.874604,20.211395,9.6201705
2007,135,5,55,MP,O,31.400839,17.951656,14.859684,21.884315,20.332784,9.6781926
2007,135,6,15,MP,I,31.446342,17.973944,14.864355,21.888347,20.386465,9.7038530
2007,135,12,45,MP,O,32.293350,18.391560,14.953106,21.932875,21.400857,10.188851
2007,135,13,4,MP,I,32.332687,18.411129,14.957323,21.933435,21.448719,10.211741
2007,135,15,30,MP,O,32.629143,18.559235,14.989416,21.932933,21.811733,10.385364
2007,135,17,30,MP,I,32.865147,18.678106,15.015406,21.926256,22.103834,10.525096
2007,135,22,40,MP,O,33.443489,18.974056,15.081041,21.883759,22.832614,10.873817
2007,136,0,0,MP,I,33.585644,19.048044,15.097665,21.867042,23.014852,10.961042
2007,136,0,25,MP,O,33.629322,19.070896,15.102818,21.861363,23.071118,10.987974
2007,136,1,20,MP,I,33.724659,19.120974,15.114139,21.848060,23.194380,11.046978
2007,136,2,40,MP,O,33.860893,19.193039,15.130503,21.826805,23.371630,11.131834
2007,136,4,10,MP,I,34.010731,19.273043,15.148774,21.800228,23.568164,11.225933
2007,136,12,33,MP,O,34.782524,19.700901,15.248412,21.601522,24.611174,11.725539
2007,136,13,32,MP,I,34.865883,19.749098,15.259850,21.572818,24.727424,11.781249
2007,136,13,55,MP,O,34.897976,19.767780,15.264296,21.561330,24.772396,11.802803
2007,136,15,55,MP,I,35.061790,19.864307,15.287374,21.498712,25.003926,11.913778
2007,136,19,40,MP,O,35.352619,20.041197,15.330155,21.369354,25.424016,12.115192
2007,136,21,25,MP,I,35.481129,20.121996,15.349915,21.303764,25.613831,12.206226
2007,137,0,30,MP,O,35.696507,20.261797,15.384438,21.180295,25.938680,12.362065
2007,137,2,55,MP,I,35.855549,20.369183,15.411252,21.076602,26.184779,12.480165
2007,137,5,0,MP,O,35.985817,20.460287,15.434210,20.982424,26.390956,12.579133
2007,137,11,30,MP,I,36.352066,20.736311,15.504999,20.660842,26.998834,12.871089
2007,137,12,35,MP,O,36.407238,20.781172,15.516687,20.603253,27.094957,12.917281
2007,142,15,0,MP,I,32.083775,24.673540,16.913582,8.1808910,27.983233,13.393290
2007,142,17,20,MP,O,31.781586,24.732864,16.948263,7.8480962,27.778865,13.297039
2007,142,22,20,MP,I,31.100721,24.857569,17.025042,7.1248657,27.305156,13.073623
2007,142,23,5,MP,O,30.994593,24.875965,17.036869,7.0152123,27.229782,13.038039
2007,143,0,35,MP,I,30.779142,24.912500,17.060783,6.7950052,27.075575,12.965213
2007,143,1,20,MP,O,30.669809,24.930632,17.072874,6.6844537,26.996723,12.927960
2007,143,2,25,MP,I,30.509970,24.956663,17.090498,6.5242469,26.880745,12.873153
2007,143,2,36,MP,O,30.482698,24.961048,17.093502,6.4970740,26.860874,12.863761
2007,143,3,2,MP,I,30.417971,24.971388,17.100618,6.4327779,26.813620,12.841423
2007,143,3,20,MP,O,30.372946,24.978529,17.105566,6.3882077,26.780671,12.825847
2007,143,14,30,MP,I,28.567595,25.231237,17.301836,4.6971278,25.411630,12.177581
2007,143,18,20,MP,O,27.886749,25.310720,17.375547,4.1029788,24.873563,11.922340
2007,143,22,50,MP,I,27.044817,25.397730,17.467094,3.3974155,24.193619,11.599505
2007,144,4,30,MP,O,25.915298,25.495090,17.591362,2.4976900,23.257993,11.154820
2007,144,10,20,MP,I,24.666084,25.576429,17.731880,1.5604525,22.194270,10.648713
2007,149,13,15,MP,O,24.516186,12.818154,14.123253,20.306135,12.614297,5.4390996
2007,149,13,55,MP,I,24.669569,12.860365,14.137547,20.382116,12.767443,5.4908487
2007,149,14,10,MP,O,24.726751,12.876016,14.142861,20.410259,12.824654,5.5101603
2007,149,14,40,MP,I,24.840609,12.907035,14.153425,20.465996,12.938755,5.5486416
2007,149,14,50,MP,O,24.878391,12.917288,14.156924,20.484405,12.976676,5.5614210
2007,150,13,30,MP,I,29.343298,14.016136,14.558256,22.319566,17.673691,7.1068052
2007,150,14,5,MP,O,29.442253,14.038570,14.567086,22.351600,17.783272,7.1419555
2007,150,15,0,MP,I,29.596289,14.073374,14.580845,22.400594,17.954393,7.1967602
2007,150,17,0,MP,O,29.926191,14.147485,14.610388,22.501881,18.323213,7.3145217
2007,153,9,15,MP,I,36.721294,15.725774,15.354213,22.572149,27.201017,9.9527009
2007,153,9,50,MP,O,36.753319,15.735723,15.359931,22.549948,27.257193,9.9675232
2007,153,10,5,MP,I,36.766891,15.739972,15.362378,22.540328,27.281140,9.9738284
2007,153,10,15,MP,O,36.775894,15.742800,15.364008,22.533878,27.297063,9.9780169
2007,157,9,0,MP,I,35.670471,16.900249,16.272923,14.911328,30.700256,10.369633
2007,157,10,43,MP,O,35.533451,16.915966,16.291059,14.707445,30.649951,10.339127
2007,157,11,58,MP,I,35.430855,16.927267,16.304356,14.557621,30.610492,10.315960
2007,157,14,5,MP,O,35.251671,16.946104,16.327061,14.301294,30.538179,10.274877
2007,157,14,15,MP,I,35.237270,16.947573,16.328857,14.280969,30.532190,10.271543
2007,157,15,50,MP,O,35.098312,16.961399,16.346014,14.086883,30.473122,10.239139
2007,157,18,10,MP,I,34.886406,16.981392,16.371555,13.797511,30.378860,10.188963
2007,157,18,25,MP,O,34.863194,16.983505,16.374311,13.766269,30.368247,10.183414
2007,157,19,35,MP,I,34.753578,16.993299,16.387220,13.619876,30.317389,10.157077
2007,157,19,55,MP,O,34.721863,16.996077,16.390926,13.577868,30.302453,10.149416
2007,157,20,25,MP,I,34.673962,17.000219,16.396496,13.514701,30.279715,10.137813
2007,157,23,40,MP,O,34.352848,17.026611,16.433088,13.099678,30.121951,10.059058
2007,158,6,30,MP,I,33.621559,17.078794,16.512472,12.202016,29.732478,9.8742004
2007,158,7,40,MP,O,33.488937,17.087227,16.526386,12.045374,29.657936,9.8399627
2007,158,7,55,MP,I,33.460220,17.089016,16.529383,12.011681,29.641651,9.8325231
2007,158,9,30,MP,O,33.275871,17.100176,16.548483,11.797237,29.535933,9.7845467
2007,158,10,50,MP,I,33.117294,17.109360,16.564737,11.615247,29.443426,9.7429917
2007,158,14,5,MP,O,32.717827,17.130871,16.605043,11.166278,29.204360,9.6372090
2007,158,17,35,MP,I,32.266735,17.152561,16.649614,10.674275,28.924861,9.5160097
2007,158,23,55,MP,O,31.393595,17.187485,16.733692,9.7616573,28.358578,9.2767887
2007,159,1,0,MP,I,31.236691,17.192846,16.748562,9.6026799,28.253621,9.2332156
2007,159,2,20,MP,O,31.040480,17.199177,16.767071,9.4058684,28.121101,9.1784944
2007,159,3,50,MP,I,30.815611,17.205931,16.788187,9.1829433,27.967545,9.1154717
2007,159,4,4,MP,O,30.780233,17.206945,16.791498,9.1481217,27.943229,9.1055276
2007,159,4,12,MP,I,30.759970,17.207520,16.793394,9.1282065,27.929280,9.0998281
2007,159,4,32,MP,O,30.709160,17.208944,16.798145,9.0783646,27.894245,9.0855253
2007,159,4,49,MP,I,30.665791,17.210140,16.802197,9.0359353,27.864275,9.0733059
2007,159,4,55,MP,O,30.650452,17.210556,16.803629,9.0209471,27.853658,9.0689804
2007,159,6,0,MP,I,30.482956,17.214966,16.819244,8.8581192,27.737230,9.0216616
2007,159,6,10,MP,O,30.457087,17.215622,16.821653,8.8330997,27.719167,9.0143391
2007,159,6,15,MP,I,30.443968,17.215952,16.822874,8.8204250,27.709997,9.0106234
2007,159,6,25,MP,O,30.417906,17.216602,16.825296,8.7952717,27.691766,9.0032397
2007,159,6,35,MP,I,30.391790,17.217247,16.827724,8.7700988,27.673475,8.9958363
2007,164,4,45,MP,O,15.424723,8.9901171,13.075385,14.635425,4.2328130,2.4103305
2007,164,14,30,MP,I,18.702042,10.608476,13.502779,16.977989,7.0469922,3.4429854
2007,164,17,45,MP,O,19.701157,11.008186,13.614161,17.637455,7.9311788,3.7619212
2007,168,9,30,MP,I,35.311306,9.2709017,15.019679,24.515431,24.769339,5.6887439
2007,168,9,55,MP,O,35.348900,9.2637911,15.023787,24.515346,24.822590,5.6904706
2007,168,10,15,MP,I,35.378780,9.2581053,15.027065,24.515124,24.865032,5.6918156
2007,168,10,45,MP,O,35.423271,9.2495832,15.031976,24.514533,24.928434,5.6937735
2007,168,18,30,MP,I,36.063728,9.1182547,15.106543,24.466651,25.871080,5.7151147
